Region,Suburb,Crime,Year,Quarter,Number,Rate
Gungahlin,Bonner,Family Violence,2016,Q2,6,0.8782201405152225
Gungahlin,Bonner,Assault,2016,Q2,1,0.14637002341920374
Gungahlin,Bonner,Sexual Assault,2016,Q2,0,0.0
Gungahlin,Bonner,Property Damage,2016,Q2,4,0.585480093676815
Gungahlin,Bonner,Other,2016,Q2,14,2.0491803278688523
Gungahlin,Bonner,CINs,2016,Q2,0,0.0
Gungahlin,Bonner,Homicide,2016,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2016,Q3,6,0.8782201405152225
Gungahlin,Bonner,Assault,2016,Q3,2,0.2927400468384075
Gungahlin,Bonner,Sexual Assault,2016,Q3,0,0.0
Gungahlin,Bonner,Property Damage,2016,Q3,1,0.14637002341920374
Gungahlin,Bonner,Other,2016,Q3,17,2.488290398126464
Gungahlin,Bonner,CINs,2016,Q3,0,0.0
Gungahlin,Bonner,Homicide,2016,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2016,Q4,1,0.14637002341920374
Gungahlin,Bonner,Assault,2016,Q4,1,0.14637002341920374
Gungahlin,Bonner,Sexual Assault,2016,Q4,2,0.2927400468384075
Gungahlin,Bonner,Property Damage,2016,Q4,4,0.585480093676815
Gungahlin,Bonner,Other,2016,Q4,26,3.8056206088992974
Gungahlin,Bonner,CINs,2016,Q4,0,0.0
Gungahlin,Bonner,Burglary,2016,Q1,4,0.585480093676815
Gungahlin,Bonner,Burglary,2016,Q2,0,0.0
Gungahlin,Bonner,Burglary,2016,Q3,1,0.14637002341920374
Gungahlin,Bonner,Burglary,2016,Q4,2,0.2927400468384075
Gungahlin,Bonner,Robbery,2016,Q1,0,0.0
Gungahlin,Bonner,Robbery,2016,Q2,0,0.0
Gungahlin,Bonner,Robbery,2016,Q3,2,0.2927400468384075
Gungahlin,Bonner,Robbery,2016,Q4,0,0.0
Gungahlin,Bonner,Theft,2016,Q1,13,1.9028103044496487
Gungahlin,Bonner,Theft,2016,Q2,5,0.7318501170960188
Gungahlin,Bonner,Theft,2016,Q3,13,1.9028103044496487
Gungahlin,Bonner,Theft,2016,Q4,10,1.4637002341920375
Gungahlin,Bonner,Other,2016,Q1,7,1.0245901639344261
Gungahlin,Bonner,Other,2016,Q2,14,2.0491803278688523
Gungahlin,Bonner,Other,2016,Q3,17,2.488290398126464
Gungahlin,Bonner,Other,2016,Q4,27,3.9519906323185015
Gungahlin,Bonner,TINs,2016,Q1,8,1.17096018735363
Gungahlin,Bonner,TINs,2016,Q2,11,1.6100702576112413
Gungahlin,Bonner,TINs,2016,Q3,13,1.9028103044496487
Gungahlin,Bonner,TINs,2016,Q4,8,1.17096018735363
Gungahlin,Bonner,Homicide,2017,Q1,0,0.0
Gungahlin,Bonner,Family Violence,2017,Q1,9,1.267427122940431
Gungahlin,Bonner,Assault,2017,Q1,0,0.0
Gungahlin,Bonner,Sexual Assault,2017,Q1,1,0.1408252358822701
Gungahlin,Bonner,Property Damage,2017,Q1,9,1.267427122940431
Gungahlin,Bonner,Other,2017,Q1,12,1.6899028305872412
Gungahlin,Bonner,CINs,2017,Q1,0,0.0
Gungahlin,Bonner,Homicide,2017,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2017,Q2,0,0.0
Gungahlin,Bonner,Assault,2017,Q2,0,0.0
Gungahlin,Bonner,Sexual Assault,2017,Q2,2,0.2816504717645402
Gungahlin,Bonner,Property Damage,2017,Q2,7,0.9857766511758908
Gungahlin,Bonner,Other,2017,Q2,17,2.394029009998592
Gungahlin,Bonner,CINs,2017,Q2,0,0.0
Gungahlin,Bonner,Homicide,2017,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2017,Q3,3,0.4224757076468103
Gungahlin,Bonner,Assault,2017,Q3,2,0.2816504717645402
Gungahlin,Bonner,Sexual Assault,2017,Q3,0,0.0
Gungahlin,Bonner,Property Damage,2017,Q3,8,1.126601887058161
Gungahlin,Bonner,Other,2017,Q3,26,3.6614561329390227
Gungahlin,Bonner,CINs,2017,Q3,0,0.0
Gungahlin,Bonner,Homicide,2017,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2017,Q4,6,0.8449514152936206
Gungahlin,Bonner,Assault,2017,Q4,4,0.5633009435290804
Gungahlin,Bonner,Sexual Assault,2017,Q4,0,0.0
Gungahlin,Bonner,Property Damage,2017,Q4,8,1.126601887058161
Gungahlin,Bonner,Other,2017,Q4,19,2.6756794817631318
Gungahlin,Bonner,CINs,2017,Q4,0,0.0
Gungahlin,Bonner,Burglary,2017,Q1,2,0.2816504717645402
Gungahlin,Bonner,Burglary,2017,Q2,2,0.2816504717645402
Gungahlin,Bonner,Burglary,2017,Q3,5,0.7041261794113505
Gungahlin,Bonner,Burglary,2017,Q4,4,0.5633009435290804
Gungahlin,Bonner,Robbery,2017,Q1,0,0.0
Gungahlin,Bonner,Robbery,2017,Q2,0,0.0
Gungahlin,Bonner,Robbery,2017,Q3,1,0.1408252358822701
Gungahlin,Bonner,Robbery,2017,Q4,0,0.0
Gungahlin,Bonner,Theft,2017,Q1,8,1.126601887058161
Gungahlin,Bonner,Theft,2017,Q2,6,0.8449514152936206
Gungahlin,Bonner,Theft,2017,Q3,50,7.041261794113505
Gungahlin,Bonner,Theft,2017,Q4,28,3.943106604703563
Gungahlin,Bonner,Other,2017,Q1,13,1.8307280664695114
Gungahlin,Bonner,Other,2017,Q2,17,2.394029009998592
Gungahlin,Bonner,Other,2017,Q3,26,3.6614561329390227
Gungahlin,Bonner,Other,2017,Q4,19,2.6756794817631318
Gungahlin,Bonner,TINs,2017,Q1,7,0.9857766511758908
Gungahlin,Bonner,TINs,2017,Q2,4,0.5633009435290804
Gungahlin,Bonner,TINs,2017,Q3,5,0.7041261794113505
Gungahlin,Bonner,TINs,2017,Q4,2,0.2816504717645402
Gungahlin,Bonner,Homicide,2018,Q1,1,0.13827433628318583
Gungahlin,Bonner,Family Violence,2018,Q1,6,0.8296460176991151
Gungahlin,Bonner,Assault,2018,Q1,0,0.0
Gungahlin,Bonner,Sexual Assault,2018,Q1,0,0.0
Gungahlin,Bonner,Property Damage,2018,Q1,4,0.5530973451327433
Gungahlin,Bonner,Other,2018,Q1,18,2.4889380530973453
Gungahlin,Bonner,CINs,2018,Q1,0,0.0
Gungahlin,Bonner,Homicide,2018,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2018,Q2,3,0.41482300884955753
Gungahlin,Bonner,Assault,2018,Q2,0,0.0
Gungahlin,Bonner,Sexual Assault,2018,Q2,0,0.0
Gungahlin,Bonner,Property Damage,2018,Q2,3,0.41482300884955753
Gungahlin,Bonner,Other,2018,Q2,12,1.6592920353982301
Gungahlin,Bonner,CINs,2018,Q2,0,0.0
Gungahlin,Bonner,Homicide,2018,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2018,Q3,4,0.5530973451327433
Gungahlin,Bonner,Assault,2018,Q3,0,0.0
Gungahlin,Bonner,Sexual Assault,2018,Q3,1,0.13827433628318583
Gungahlin,Bonner,Property Damage,2018,Q3,6,0.8296460176991151
Gungahlin,Bonner,Other,2018,Q3,14,1.9358407079646016
Gungahlin,Bonner,CINs,2018,Q3,0,0.0
Gungahlin,Bonner,Homicide,2018,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2018,Q4,3,0.41482300884955753
Gungahlin,Bonner,Assault,2018,Q4,0,0.0
Gungahlin,Bonner,Sexual Assault,2018,Q4,3,0.41482300884955753
Gungahlin,Bonner,Property Damage,2018,Q4,5,0.6913716814159292
Gungahlin,Bonner,Other,2018,Q4,3,0.41482300884955753
Gungahlin,Bonner,CINs,2018,Q4,0,0.0
Gungahlin,Bonner,Burglary,2018,Q1,3,0.41482300884955753
Gungahlin,Bonner,Burglary,2018,Q2,1,0.13827433628318583
Gungahlin,Bonner,Burglary,2018,Q3,3,0.41482300884955753
Gungahlin,Bonner,Burglary,2018,Q4,5,0.6913716814159292
Gungahlin,Bonner,Robbery,2018,Q1,0,0.0
Gungahlin,Bonner,Robbery,2018,Q2,0,0.0
Gungahlin,Bonner,Robbery,2018,Q3,0,0.0
Gungahlin,Bonner,Robbery,2018,Q4,0,0.0
Gungahlin,Bonner,Theft,2018,Q1,20,2.765486725663717
Gungahlin,Bonner,Theft,2018,Q2,9,1.2444690265486726
Gungahlin,Bonner,Theft,2018,Q3,19,2.627212389380531
Gungahlin,Bonner,Theft,2018,Q4,11,1.5210176991150441
Gungahlin,Bonner,Other,2018,Q1,18,2.4889380530973453
Gungahlin,Bonner,Other,2018,Q2,12,1.6592920353982301
Gungahlin,Bonner,Other,2018,Q3,15,2.0741150442477876
Gungahlin,Bonner,Other,2018,Q4,6,0.8296460176991151
Gungahlin,Bonner,TINs,2018,Q1,10,1.3827433628318584
Gungahlin,Bonner,TINs,2018,Q2,6,0.8296460176991151
Gungahlin,Bonner,TINs,2018,Q3,3,0.41482300884955753
Gungahlin,Bonner,TINs,2018,Q4,1,0.13827433628318583
Gungahlin,Bonner,Homicide,2019,Q1,0,0.0
Gungahlin,Bonner,Family Violence,2019,Q1,1,0.13704262025489927
Gungahlin,Bonner,Assault,2019,Q1,0,0.0
Gungahlin,Bonner,Sexual Assault,2019,Q1,0,0.0
Gungahlin,Bonner,Property Damage,2019,Q1,3,0.4111278607646978
Gungahlin,Bonner,Other,2019,Q1,13,1.7815540633136906
Gungahlin,Bonner,CINs,2019,Q1,0,0.0
Gungahlin,Bonner,Homicide,2019,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2019,Q2,11,1.5074688228038922
Gungahlin,Bonner,Assault,2019,Q2,0,0.0
Gungahlin,Bonner,Sexual Assault,2019,Q2,0,0.0
Gungahlin,Bonner,Property Damage,2019,Q2,7,0.959298341784295
Gungahlin,Bonner,Other,2019,Q2,32,4.385363848156777
Gungahlin,Bonner,CINs,2019,Q2,0,0.0
Gungahlin,Bonner,Homicide,2019,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2019,Q3,3,0.4111278607646978
Gungahlin,Bonner,Assault,2019,Q3,1,0.13704262025489927
Gungahlin,Bonner,Sexual Assault,2019,Q3,1,0.13704262025489927
Gungahlin,Bonner,Property Damage,2019,Q3,12,1.6445114430587913
Gungahlin,Bonner,Other,2019,Q3,8,1.0963409620391942
Gungahlin,Bonner,CINs,2019,Q3,0,0.0
Gungahlin,Bonner,Homicide,2019,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2019,Q4,3,0.4111278607646978
Gungahlin,Bonner,Assault,2019,Q4,1,0.13704262025489927
Gungahlin,Bonner,Sexual Assault,2019,Q4,11,1.5074688228038922
Gungahlin,Bonner,Property Damage,2019,Q4,7,0.959298341784295
Gungahlin,Bonner,Other,2019,Q4,19,2.603809784843086
Gungahlin,Bonner,CINs,2019,Q4,0,0.0
Gungahlin,Bonner,Burglary,2019,Q1,4,0.5481704810195971
Gungahlin,Bonner,Burglary,2019,Q2,2,0.27408524050979854
Gungahlin,Bonner,Burglary,2019,Q3,3,0.4111278607646978
Gungahlin,Bonner,Burglary,2019,Q4,4,0.5481704810195971
Gungahlin,Bonner,Robbery,2019,Q1,0,0.0
Gungahlin,Bonner,Robbery,2019,Q2,0,0.0
Gungahlin,Bonner,Robbery,2019,Q3,0,0.0
Gungahlin,Bonner,Robbery,2019,Q4,0,0.0
Gungahlin,Bonner,Theft,2019,Q1,11,1.5074688228038922
Gungahlin,Bonner,Theft,2019,Q2,6,0.8222557215293956
Gungahlin,Bonner,Theft,2019,Q3,13,1.7815540633136906
Gungahlin,Bonner,Theft,2019,Q4,8,1.0963409620391942
Gungahlin,Bonner,Other,2019,Q1,13,1.7815540633136906
Gungahlin,Bonner,Other,2019,Q2,32,4.385363848156777
Gungahlin,Bonner,Other,2019,Q3,8,1.0963409620391942
Gungahlin,Bonner,Other,2019,Q4,20,2.7408524050979857
Gungahlin,Bonner,TINs,2019,Q1,9,1.2333835822940935
Gungahlin,Bonner,TINs,2019,Q2,1,0.13704262025489927
Gungahlin,Bonner,TINs,2019,Q3,3,0.4111278607646978
Gungahlin,Bonner,TINs,2019,Q4,3,0.4111278607646978
Gungahlin,Bonner,Homicide,2020,Q1,0,0.0
Gungahlin,Bonner,Family Violence,2020,Q1,7,0.9508285791904374
Gungahlin,Bonner,Assault,2020,Q1,2,0.271665308340125
Gungahlin,Bonner,Sexual Assault,2020,Q1,1,0.1358326541700625
Gungahlin,Bonner,Property Damage,2020,Q1,4,0.54333061668025
Gungahlin,Bonner,Other,2020,Q1,18,2.444987775061125
Gungahlin,Bonner,CINs,2020,Q1,0,0.0
Gungahlin,Bonner,Homicide,2020,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2020,Q2,4,0.54333061668025
Gungahlin,Bonner,Assault,2020,Q2,1,0.1358326541700625
Gungahlin,Bonner,Sexual Assault,2020,Q2,0,0.0
Gungahlin,Bonner,Property Damage,2020,Q2,4,0.54333061668025
Gungahlin,Bonner,Other,2020,Q2,17,2.309155120891062
Gungahlin,Bonner,CINs,2020,Q2,0,0.0
Gungahlin,Bonner,Homicide,2020,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2020,Q3,3,0.40749796251018744
Gungahlin,Bonner,Assault,2020,Q3,1,0.1358326541700625
Gungahlin,Bonner,Sexual Assault,2020,Q3,0,0.0
Gungahlin,Bonner,Property Damage,2020,Q3,3,0.40749796251018744
Gungahlin,Bonner,Other,2020,Q3,18,2.444987775061125
Gungahlin,Bonner,CINs,2020,Q3,0,0.0
Gungahlin,Bonner,Homicide,2020,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2020,Q4,9,1.2224938875305624
Gungahlin,Bonner,Assault,2020,Q4,0,0.0
Gungahlin,Bonner,Sexual Assault,2020,Q4,2,0.271665308340125
Gungahlin,Bonner,Property Damage,2020,Q4,12,1.6299918500407498
Gungahlin,Bonner,Other,2020,Q4,12,1.6299918500407498
Gungahlin,Bonner,CINs,2020,Q4,0,0.0
Gungahlin,Bonner,Burglary,2020,Q1,5,0.6791632708503124
Gungahlin,Bonner,Burglary,2020,Q2,0,0.0
Gungahlin,Bonner,Burglary,2020,Q3,2,0.271665308340125
Gungahlin,Bonner,Burglary,2020,Q4,3,0.40749796251018744
Gungahlin,Bonner,Robbery,2020,Q1,0,0.0
Gungahlin,Bonner,Robbery,2020,Q2,0,0.0
Gungahlin,Bonner,Robbery,2020,Q3,0,0.0
Gungahlin,Bonner,Robbery,2020,Q4,0,0.0
Gungahlin,Bonner,Theft,2020,Q1,15,2.037489812550937
Gungahlin,Bonner,Theft,2020,Q2,8,1.0866612333605
Gungahlin,Bonner,Theft,2020,Q3,11,1.4941591958706872
Gungahlin,Bonner,Theft,2020,Q4,10,1.3583265417006247
Gungahlin,Bonner,Other,2020,Q1,18,2.444987775061125
Gungahlin,Bonner,Other,2020,Q2,17,2.309155120891062
Gungahlin,Bonner,Other,2020,Q3,20,2.7166530834012494
Gungahlin,Bonner,Other,2020,Q4,13,1.7658245042108123
Gungahlin,Bonner,TINs,2020,Q1,6,0.8149959250203749
Gungahlin,Bonner,TINs,2020,Q2,4,0.54333061668025
Gungahlin,Bonner,TINs,2020,Q3,2,0.271665308340125
Gungahlin,Bonner,TINs,2020,Q4,0,0.0
Gungahlin,Bonner,Homicide,2021,Q1,0,0.0
Gungahlin,Bonner,Family Violence,2021,Q1,5,0.6801795674057951
Gungahlin,Bonner,Assault,2021,Q1,1,0.13603591348115904
Gungahlin,Bonner,Sexual Assault,2021,Q1,1,0.13603591348115904
Gungahlin,Bonner,Property Damage,2021,Q1,5,0.6801795674057951
Gungahlin,Bonner,Other,2021,Q1,27,3.6729696639912937
Gungahlin,Bonner,CINs,2021,Q1,0,0.0
Gungahlin,Bonner,Homicide,2021,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2021,Q2,7,0.9522513943681132
Gungahlin,Bonner,Assault,2021,Q2,4,0.5441436539246362
Gungahlin,Bonner,Sexual Assault,2021,Q2,0,0.0
Gungahlin,Bonner,Property Damage,2021,Q2,5,0.6801795674057951
Gungahlin,Bonner,Other,2021,Q2,7,0.9522513943681132
Gungahlin,Bonner,CINs,2021,Q2,0,0.0
Gungahlin,Bonner,Homicide,2021,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2021,Q3,7,0.9522513943681132
Gungahlin,Bonner,Assault,2021,Q3,1,0.13603591348115904
Gungahlin,Bonner,Sexual Assault,2021,Q3,0,0.0
Gungahlin,Bonner,Property Damage,2021,Q3,9,1.2243232213304311
Gungahlin,Bonner,Other,2021,Q3,9,1.2243232213304311
Gungahlin,Bonner,CINs,2021,Q3,0,0.0
Gungahlin,Bonner,Homicide,2021,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2021,Q4,3,0.4081077404434771
Gungahlin,Bonner,Assault,2021,Q4,2,0.2720718269623181
Gungahlin,Bonner,Sexual Assault,2021,Q4,5,0.6801795674057951
Gungahlin,Bonner,Property Damage,2021,Q4,4,0.5441436539246362
Gungahlin,Bonner,Other,2021,Q4,19,2.5846823561420216
Gungahlin,Bonner,CINs,2021,Q4,0,0.0
Gungahlin,Bonner,Burglary,2021,Q1,1,0.13603591348115904
Gungahlin,Bonner,Burglary,2021,Q2,3,0.4081077404434771
Gungahlin,Bonner,Burglary,2021,Q3,1,0.13603591348115904
Gungahlin,Bonner,Burglary,2021,Q4,1,0.13603591348115904
Gungahlin,Bonner,Robbery,2021,Q1,0,0.0
Gungahlin,Bonner,Robbery,2021,Q2,2,0.2720718269623181
Gungahlin,Bonner,Robbery,2021,Q3,2,0.2720718269623181
Gungahlin,Bonner,Robbery,2021,Q4,0,0.0
Gungahlin,Bonner,Theft,2021,Q1,14,1.9045027887362265
Gungahlin,Bonner,Theft,2021,Q2,12,1.6324309617739083
Gungahlin,Bonner,Theft,2021,Q3,11,1.4963950482927493
Gungahlin,Bonner,Theft,2021,Q4,2,0.2720718269623181
Gungahlin,Bonner,Other,2021,Q1,28,3.809005577472453
Gungahlin,Bonner,Other,2021,Q2,7,0.9522513943681132
Gungahlin,Bonner,Other,2021,Q3,14,1.9045027887362265
Gungahlin,Bonner,Other,2021,Q4,21,2.8567541831043397
Gungahlin,Bonner,TINs,2021,Q1,5,0.6801795674057951
Gungahlin,Bonner,TINs,2021,Q2,4,0.5441436539246362
Gungahlin,Bonner,TINs,2021,Q3,1,0.13603591348115904
Gungahlin,Bonner,TINs,2021,Q4,1,0.13603591348115904
Gungahlin,Bonner,Homicide,2022,Q1,0,0.0
Gungahlin,Bonner,Family Violence,2022,Q1,4,0.5393016044222732
Gungahlin,Bonner,Assault,2022,Q1,0,0.0
Gungahlin,Bonner,Sexual Assault,2022,Q1,1,0.1348254011055683
Gungahlin,Bonner,Property Damage,2022,Q1,7,0.943777807738978
Gungahlin,Bonner,Other,2022,Q1,18,2.426857219900229
Gungahlin,Bonner,CINs,2022,Q1,0,0.0
Gungahlin,Bonner,Homicide,2022,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2022,Q2,1,0.1348254011055683
Gungahlin,Bonner,Assault,2022,Q2,1,0.1348254011055683
Gungahlin,Bonner,Sexual Assault,2022,Q2,1,0.1348254011055683
Gungahlin,Bonner,Property Damage,2022,Q2,5,0.6741270055278414
Gungahlin,Bonner,Other,2022,Q2,8,1.0786032088445463
Gungahlin,Bonner,CINs,2022,Q2,0,0.0
Gungahlin,Bonner,Homicide,2022,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2022,Q3,3,0.40447620331670486
Gungahlin,Bonner,Assault,2022,Q3,0,0.0
Gungahlin,Bonner,Sexual Assault,2022,Q3,0,0.0
Gungahlin,Bonner,Property Damage,2022,Q3,2,0.2696508022111366
Gungahlin,Bonner,Other,2022,Q3,14,1.887555615477956
Gungahlin,Bonner,CINs,2022,Q3,0,0.0
Gungahlin,Bonner,Homicide,2022,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2022,Q4,0,0.0
Gungahlin,Bonner,Assault,2022,Q4,3,0.40447620331670486
Gungahlin,Bonner,Sexual Assault,2022,Q4,0,0.0
Gungahlin,Bonner,Property Damage,2022,Q4,4,0.5393016044222732
Gungahlin,Bonner,Other,2022,Q4,15,2.0223810165835245
Gungahlin,Bonner,CINs,2022,Q4,0,0.0
Gungahlin,Bonner,Burglary,2022,Q1,2,0.2696508022111366
Gungahlin,Bonner,Burglary,2022,Q2,3,0.40447620331670486
Gungahlin,Bonner,Burglary,2022,Q3,1,0.1348254011055683
Gungahlin,Bonner,Burglary,2022,Q4,0,0.0
Gungahlin,Bonner,Robbery,2022,Q1,0,0.0
Gungahlin,Bonner,Robbery,2022,Q2,0,0.0
Gungahlin,Bonner,Robbery,2022,Q3,1,0.1348254011055683
Gungahlin,Bonner,Robbery,2022,Q4,0,0.0
Gungahlin,Bonner,Theft,2022,Q1,9,1.2134286099501146
Gungahlin,Bonner,Theft,2022,Q2,15,2.0223810165835245
Gungahlin,Bonner,Theft,2022,Q3,10,1.3482540110556829
Gungahlin,Bonner,Theft,2022,Q4,7,0.943777807738978
Gungahlin,Bonner,Other,2022,Q1,18,2.426857219900229
Gungahlin,Bonner,Other,2022,Q2,9,1.2134286099501146
Gungahlin,Bonner,Other,2022,Q3,14,1.887555615477956
Gungahlin,Bonner,Other,2022,Q4,15,2.0223810165835245
Gungahlin,Bonner,TINs,2022,Q1,1,0.1348254011055683
Gungahlin,Bonner,TINs,2022,Q2,1,0.1348254011055683
Gungahlin,Bonner,TINs,2022,Q3,1,0.1348254011055683
Gungahlin,Bonner,TINs,2022,Q4,1,0.1348254011055683
Gungahlin,Bonner,Homicide,2023,Q1,0,0.0
Gungahlin,Bonner,Family Violence,2023,Q1,10,1.3464386697185944
Gungahlin,Bonner,Assault,2023,Q1,0,0.0
Gungahlin,Bonner,Sexual Assault,2023,Q1,0,0.0
Gungahlin,Bonner,Property Damage,2023,Q1,4,0.5385754678874377
Gungahlin,Bonner,Other,2023,Q1,14,1.885014137606032
Gungahlin,Bonner,CINs,2023,Q1,0,0.0
Gungahlin,Bonner,Homicide,2023,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2023,Q2,6,0.8078632018311567
Gungahlin,Bonner,Assault,2023,Q2,0,0.0
Gungahlin,Bonner,Sexual Assault,2023,Q2,0,0.0
Gungahlin,Bonner,Property Damage,2023,Q2,7,0.942507068803016
Gungahlin,Bonner,Other,2023,Q2,21,2.827521206409048
Gungahlin,Bonner,CINs,2023,Q2,0,0.0
Gungahlin,Bonner,Homicide,2023,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2023,Q3,9,1.211794802746735
Gungahlin,Bonner,Assault,2023,Q3,2,0.26928773394371885
Gungahlin,Bonner,Sexual Assault,2023,Q3,1,0.13464386697185943
Gungahlin,Bonner,Property Damage,2023,Q3,1,0.13464386697185943
Gungahlin,Bonner,Other,2023,Q3,10,1.3464386697185944
Gungahlin,Bonner,CINs,2023,Q3,0,0.0
Gungahlin,Bonner,Homicide,2023,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2023,Q4,7,0.942507068803016
Gungahlin,Bonner,Assault,2023,Q4,3,0.40393160091557834
Gungahlin,Bonner,Sexual Assault,2023,Q4,0,0.0
Gungahlin,Bonner,Property Damage,2023,Q4,6,0.8078632018311567
Gungahlin,Bonner,Other,2023,Q4,11,1.4810825366904539
Gungahlin,Bonner,CINs,2023,Q4,0,0.0
Gungahlin,Bonner,Burglary,2023,Q1,3,0.40393160091557834
Gungahlin,Bonner,Burglary,2023,Q2,1,0.13464386697185943
Gungahlin,Bonner,Burglary,2023,Q3,2,0.26928773394371885
Gungahlin,Bonner,Burglary,2023,Q4,1,0.13464386697185943
Gungahlin,Bonner,Robbery,2023,Q1,0,0.0
Gungahlin,Bonner,Robbery,2023,Q2,0,0.0
Gungahlin,Bonner,Robbery,2023,Q3,0,0.0
Gungahlin,Bonner,Robbery,2023,Q4,0,0.0
Gungahlin,Bonner,Theft,2023,Q1,17,2.2889457385216105
Gungahlin,Bonner,Theft,2023,Q2,13,1.7503702706341726
Gungahlin,Bonner,Theft,2023,Q3,17,2.2889457385216105
Gungahlin,Bonner,Theft,2023,Q4,13,1.7503702706341726
Gungahlin,Bonner,Other,2023,Q1,15,2.0196580045778916
Gungahlin,Bonner,Other,2023,Q2,23,3.096808940352767
Gungahlin,Bonner,Other,2023,Q3,10,1.3464386697185944
Gungahlin,Bonner,Other,2023,Q4,13,1.7503702706341726
Gungahlin,Bonner,TINs,2023,Q1,3,0.40393160091557834
Gungahlin,Bonner,TINs,2023,Q2,3,0.40393160091557834
Gungahlin,Bonner,TINs,2023,Q3,1,0.13464386697185943
Gungahlin,Bonner,TINs,2023,Q4,0,0.0
Gungahlin,Bonner,Homicide,2024,Q1,0,0.0
Gungahlin,Bonner,Family Violence,2024,Q1,7,0.9450519778587823
Gungahlin,Bonner,Assault,2024,Q1,1,0.13500742540839747
Gungahlin,Bonner,Sexual Assault,2024,Q1,1,0.13500742540839747
Gungahlin,Bonner,Property Damage,2024,Q1,8,1.0800594032671798
Gungahlin,Bonner,Other,2024,Q1,14,1.8901039557175645
Gungahlin,Bonner,CINs,2024,Q1,0,0.0
Gungahlin,Bonner,Homicide,2024,Q2,0,0.0
Gungahlin,Bonner,Family Violence,2024,Q2,2,0.27001485081679494
Gungahlin,Bonner,Assault,2024,Q2,0,0.0
Gungahlin,Bonner,Sexual Assault,2024,Q2,3,0.4050222762251924
Gungahlin,Bonner,Property Damage,2024,Q2,5,0.6750371270419873
Gungahlin,Bonner,Other,2024,Q2,15,2.025111381125962
Gungahlin,Bonner,CINs,2024,Q2,0,0.0
Gungahlin,Bonner,Homicide,2024,Q3,0,0.0
Gungahlin,Bonner,Family Violence,2024,Q3,3,0.4050222762251924
Gungahlin,Bonner,Assault,2024,Q3,9,1.2150668286755772
Gungahlin,Bonner,Sexual Assault,2024,Q3,0,0.0
Gungahlin,Bonner,Property Damage,2024,Q3,2,0.27001485081679494
Gungahlin,Bonner,Other,2024,Q3,7,0.9450519778587823
Gungahlin,Bonner,CINs,2024,Q3,0,0.0
Gungahlin,Bonner,Homicide,2024,Q4,0,0.0
Gungahlin,Bonner,Family Violence,2024,Q4,2,0.27001485081679494
Gungahlin,Bonner,Assault,2024,Q4,1,0.13500742540839747
Gungahlin,Bonner,Sexual Assault,2024,Q4,1,0.13500742540839747
Gungahlin,Bonner,Property Damage,2024,Q4,4,0.5400297016335899
Gungahlin,Bonner,Other,2024,Q4,15,2.025111381125962
Gungahlin,Bonner,CINs,2024,Q4,0,0.0
Gungahlin,Bonner,Burglary,2024,Q1,0,0.0
Gungahlin,Bonner,Burglary,2024,Q2,2,0.27001485081679494
Gungahlin,Bonner,Burglary,2024,Q3,0,0.0
Gungahlin,Bonner,Burglary,2024,Q4,2,0.27001485081679494
Gungahlin,Bonner,Robbery,2024,Q1,0,0.0
Gungahlin,Bonner,Robbery,2024,Q2,0,0.0
Gungahlin,Bonner,Robbery,2024,Q3,0,0.0
Gungahlin,Bonner,Robbery,2024,Q4,0,0.0
Gungahlin,Bonner,Theft,2024,Q1,15,2.025111381125962
Gungahlin,Bonner,Theft,2024,Q2,16,2.1601188065343595
Gungahlin,Bonner,Theft,2024,Q3,12,1.6200891049007695
Gungahlin,Bonner,Theft,2024,Q4,9,1.2150668286755772
Gungahlin,Bonner,Other,2024,Q1,14,1.8901039557175645
Gungahlin,Bonner,Other,2024,Q2,16,2.1601188065343595
Gungahlin,Bonner,Other,2024,Q3,9,1.2150668286755772
Gungahlin,Bonner,Other,2024,Q4,15,2.025111381125962
Gungahlin,Bonner,TINs,2024,Q1,8,1.0800594032671798
Gungahlin,Bonner,TINs,2024,Q2,0,0.0
Gungahlin,Bonner,TINs,2024,Q3,6,0.8100445524503848
Gungahlin,Bonner,TINs,2024,Q4,7,0.9450519778587823
