Region,Suburb,Crime,Year,Quarter,Number
Weston Creek,Chapman,Assault,2024,Q4,2
Weston Creek,Duffy,Assault,2024,Q4,1
Weston Creek,Fisher,Assault,2024,Q4,1
Weston Creek,Holder,Assault,2024,Q4,0
Weston Creek,Rivett,Assault,2024,Q4,0
Weston Creek,Stirling,Assault,2024,Q4,0
Weston Creek,Waramanga,Assault,2024,Q4,0
Weston Creek,Weston,Assault,2024,Q4,5
Weston Creek,Chapman,Sexual Assault,2024,Q4,0
Weston Creek,Duffy,Sexual Assault,2024,Q4,1
Weston Creek,Fisher,Sexual Assault,2024,Q4,4
Weston Creek,Holder,Sexual Assault,2024,Q4,0
Weston Creek,Rivett,Sexual Assault,2024,Q4,1
Weston Creek,Stirling,Sexual Assault,2024,Q4,0
Weston Creek,Waramanga,Sexual Assault,2024,Q4,0
Weston Creek,Weston,Sexual Assault,2024,Q4,1
Weston Creek,Chapman,Property Damage,2024,Q4,1
Weston Creek,Duffy,Property Damage,2024,Q4,1
Weston Creek,Fisher,Property Damage,2024,Q4,2
Weston Creek,Holder,Property Damage,2024,Q4,9
Weston Creek,Rivett,Property Damage,2024,Q4,7
Weston Creek,Stirling,Property Damage,2024,Q4,2
Weston Creek,Waramanga,Property Damage,2024,Q4,1
Weston Creek,Weston,Property Damage,2024,Q4,9
Weston Creek,Chapman,Other,2024,Q4,5
Weston Creek,Duffy,Other,2024,Q4,5
Weston Creek,Fisher,Other,2024,Q4,6
Weston Creek,Holder,Other,2024,Q4,2
Weston Creek,Rivett,Other,2024,Q4,4
Weston Creek,Stirling,Other,2024,Q4,3
Weston Creek,Waramanga,Other,2024,Q4,4
Weston Creek,Weston,Other,2024,Q4,37
Weston Creek,Chapman,CINs,2024,Q4,0
Weston Creek,Duffy,CINs,2024,Q4,0
Weston Creek,Fisher,CINs,2024,Q4,0
Weston Creek,Holder,CINs,2024,Q4,0
Weston Creek,Rivett,CINs,2024,Q4,0
Weston Creek,Stirling,CINs,2024,Q4,0
Weston Creek,Waramanga,CINs,2024,Q4,0
Weston Creek,Weston,CINs,2024,Q4,0
Molonglo District,Coombs,Homicide,2024,Q4,0
Molonglo District,Molonglo,Homicide,2024,Q4,0
Molonglo District,Wright,Homicide,2024,Q4,0
Molonglo District,Coombs,Family Violence,2024,Q4,3
Molonglo District,Molonglo,Family Violence,2024,Q4,0
Molonglo District,Wright,Family Violence,2024,Q4,4
Molonglo District,Coombs,Assault,2024,Q4,1
Molonglo District,Molonglo,Assault,2024,Q4,0
Molonglo District,Wright,Assault,2024,Q4,0
Molonglo District,Coombs,Sexual Assault,2024,Q4,2
Molonglo District,Molonglo,Sexual Assault,2024,Q4,0
Molonglo District,Wright,Sexual Assault,2024,Q4,0
Molonglo District,Coombs,Property Damage,2024,Q4,8
Molonglo District,Molonglo,Property Damage,2024,Q4,0
Molonglo District,Wright,Property Damage,2024,Q4,5
Molonglo District,Coombs,Other,2024,Q4,31
Molonglo District,Molonglo,Other,2024,Q4,2
Molonglo District,Wright,Other,2024,Q4,11
Molonglo District,Coombs,CINs,2024,Q4,0
Molonglo District,Molonglo,CINs,2024,Q4,0
Molonglo District,Wright,CINs,2024,Q4,0
Woden,Chifley,Homicide,2024,Q4,0
Woden,Curtin,Homicide,2024,Q4,0
Woden,Farrer,Homicide,2024,Q4,0
Woden,Garran,Homicide,2024,Q4,0
Woden,Hughes,Homicide,2024,Q4,0
Woden,Isaacs,Homicide,2024,Q4,0
Woden,Lyons,Homicide,2024,Q4,0
Woden,Mawson,Homicide,2024,Q4,0
Woden,O'Malley,Homicide,2024,Q4,0
Woden,Pearce,Homicide,2024,Q4,0
Woden,Phillip,Homicide,2024,Q4,0
Woden,Torrens,Homicide,2024,Q4,0
Woden,Chifley,Family Violence,2024,Q4,2
Woden,Curtin,Family Violence,2024,Q4,0
Woden,Farrer,Family Violence,2024,Q4,4
Woden,Garran,Family Violence,2024,Q4,0
Woden,Hughes,Family Violence,2024,Q4,1
Woden,Isaacs,Family Violence,2024,Q4,3
Woden,Lyons,Family Violence,2024,Q4,1
Woden,Mawson,Family Violence,2024,Q4,2
Woden,O'Malley,Family Violence,2024,Q4,1
Woden,Pearce,Family Violence,2024,Q4,1
Woden,Phillip,Family Violence,2024,Q4,9
Woden,Torrens,Family Violence,2024,Q4,1
Woden,Chifley,Assault,2024,Q4,2
Woden,Curtin,Assault,2024,Q4,3
Woden,Farrer,Assault,2024,Q4,0
Woden,Garran,Assault,2024,Q4,3
Woden,Hughes,Assault,2024,Q4,1
Woden,Isaacs,Assault,2024,Q4,0
Woden,Lyons,Assault,2024,Q4,0
Woden,Mawson,Assault,2024,Q4,2
Woden,O'Malley,Assault,2024,Q4,0
Woden,Pearce,Assault,2024,Q4,2
Woden,Phillip,Assault,2024,Q4,18
Woden,Torrens,Assault,2024,Q4,3
Woden,Chifley,Sexual Assault,2024,Q4,1
Woden,Curtin,Sexual Assault,2024,Q4,0
Woden,Farrer,Sexual Assault,2024,Q4,2
Woden,Garran,Sexual Assault,2024,Q4,0
Woden,Hughes,Sexual Assault,2024,Q4,0
Woden,Isaacs,Sexual Assault,2024,Q4,0
Woden,Lyons,Sexual Assault,2024,Q4,0
Woden,Mawson,Sexual Assault,2024,Q4,1
Woden,O'Malley,Sexual Assault,2024,Q4,0
Woden,Pearce,Sexual Assault,2024,Q4,0
Woden,Phillip,Sexual Assault,2024,Q4,6
Woden,Torrens,Sexual Assault,2024,Q4,1
Woden,Chifley,Property Damage,2024,Q4,4
Woden,Curtin,Property Damage,2024,Q4,1
Woden,Farrer,Property Damage,2024,Q4,1
Woden,Garran,Property Damage,2024,Q4,7
Woden,Hughes,Property Damage,2024,Q4,2
Woden,Isaacs,Property Damage,2024,Q4,1
Woden,Lyons,Property Damage,2024,Q4,6
Woden,Mawson,Property Damage,2024,Q4,7
Woden,O'Malley,Property Damage,2024,Q4,0
Woden,Pearce,Property Damage,2024,Q4,0
Woden,Phillip,Property Damage,2024,Q4,35
Woden,Torrens,Property Damage,2024,Q4,1
Woden,Chifley,Other,2024,Q4,15
Woden,Curtin,Other,2024,Q4,17
Woden,Farrer,Other,2024,Q4,5
Woden,Garran,Other,2024,Q4,18
Woden,Hughes,Other,2024,Q4,2
Woden,Isaacs,Other,2024,Q4,3
Woden,Lyons,Other,2024,Q4,17
Woden,Mawson,Other,2024,Q4,12
Woden,O'Malley,Other,2024,Q4,7
Woden,Pearce,Other,2024,Q4,10
Woden,Phillip,Other,2024,Q4,58
Woden,Torrens,Other,2024,Q4,5
Woden,Chifley,CINs,2024,Q4,0
Woden,Curtin,CINs,2024,Q4,0
Woden,Farrer,CINs,2024,Q4,0
Woden,Garran,CINs,2024,Q4,0
Woden,Hughes,CINs,2024,Q4,0
Woden,Isaacs,CINs,2024,Q4,0
Woden,Lyons,CINs,2024,Q4,0
Woden,Mawson,CINs,2024,Q4,0
Woden,O'Malley,CINs,2024,Q4,0
Woden,Pearce,CINs,2024,Q4,0
Woden,Phillip,CINs,2024,Q4,0
Woden,Torrens,CINs,2024,Q4,0
Tuggeranong,Banks,Homicide,2024,Q4,0
Tuggeranong,Bonython,Homicide,2024,Q4,0
Tuggeranong,Calwell,Homicide,2024,Q4,0
Tuggeranong,Chisholm,Homicide,2024,Q4,0
Tuggeranong,Conder,Homicide,2024,Q4,0
Tuggeranong,Fadden,Homicide,2024,Q4,0
Tuggeranong,Gilmore,Homicide,2024,Q4,0
Tuggeranong,Gordon,Homicide,2024,Q4,0
Tuggeranong,Gowrie,Homicide,2024,Q4,0
Tuggeranong,Greenway,Homicide,2024,Q4,0
Tuggeranong,Isabella Plains,Homicide,2024,Q4,0
Tuggeranong,Kambah,Homicide,2024,Q4,0
Tuggeranong,Macarthur,Homicide,2024,Q4,0
Tuggeranong,Monash,Homicide,2024,Q4,0
Tuggeranong,Oxley,Homicide,2024,Q4,0
Tuggeranong,Richardson,Homicide,2024,Q4,0
Tuggeranong,Theodore,Homicide,2024,Q4,0
Tuggeranong,Wanniassa,Homicide,2024,Q4,0
Tuggeranong,Banks,Family Violence,2024,Q4,3
Tuggeranong,Bonython,Family Violence,2024,Q4,1
Tuggeranong,Calwell,Family Violence,2024,Q4,2
Tuggeranong,Chisholm,Family Violence,2024,Q4,8
Tuggeranong,Conder,Family Violence,2024,Q4,2
Tuggeranong,Fadden,Family Violence,2024,Q4,2
Tuggeranong,Gilmore,Family Violence,2024,Q4,2
Tuggeranong,Gordon,Family Violence,2024,Q4,13
Tuggeranong,Gowrie,Family Violence,2024,Q4,2
Tuggeranong,Greenway,Family Violence,2024,Q4,20
Tuggeranong,Isabella Plains,Family Violence,2024,Q4,4
Tuggeranong,Kambah,Family Violence,2024,Q4,19
Tuggeranong,Macarthur,Family Violence,2024,Q4,0
Tuggeranong,Monash,Family Violence,2024,Q4,12
Tuggeranong,Oxley,Family Violence,2024,Q4,4
Tuggeranong,Richardson,Family Violence,2024,Q4,8
Tuggeranong,Theodore,Family Violence,2024,Q4,5
Tuggeranong,Wanniassa,Family Violence,2024,Q4,13
Tuggeranong,Banks,Assault,2024,Q4,8
Tuggeranong,Bonython,Assault,2024,Q4,3
Tuggeranong,Calwell,Assault,2024,Q4,6
Tuggeranong,Chisholm,Assault,2024,Q4,3
Tuggeranong,Conder,Assault,2024,Q4,8
Tuggeranong,Fadden,Assault,2024,Q4,1
Tuggeranong,Gilmore,Assault,2024,Q4,6
Tuggeranong,Gordon,Assault,2024,Q4,5
Tuggeranong,Gowrie,Assault,2024,Q4,1
Tuggeranong,Greenway,Assault,2024,Q4,16
Tuggeranong,Isabella Plains,Assault,2024,Q4,3
Tuggeranong,Kambah,Assault,2024,Q4,17
Tuggeranong,Macarthur,Assault,2024,Q4,0
Tuggeranong,Monash,Assault,2024,Q4,1
Tuggeranong,Oxley,Assault,2024,Q4,1
Tuggeranong,Richardson,Assault,2024,Q4,3
Tuggeranong,Theodore,Assault,2024,Q4,0
Tuggeranong,Wanniassa,Assault,2024,Q4,11
Tuggeranong,Banks,Sexual Assault,2024,Q4,0
Tuggeranong,Bonython,Sexual Assault,2024,Q4,0
Tuggeranong,Calwell,Sexual Assault,2024,Q4,0
Tuggeranong,Chisholm,Sexual Assault,2024,Q4,0
Tuggeranong,Conder,Sexual Assault,2024,Q4,2
Tuggeranong,Fadden,Sexual Assault,2024,Q4,0
Tuggeranong,Gilmore,Sexual Assault,2024,Q4,0
Tuggeranong,Gordon,Sexual Assault,2024,Q4,1
Tuggeranong,Gowrie,Sexual Assault,2024,Q4,1
Tuggeranong,Greenway,Sexual Assault,2024,Q4,17
Tuggeranong,Isabella Plains,Sexual Assault,2024,Q4,3
Tuggeranong,Kambah,Sexual Assault,2024,Q4,2
Tuggeranong,Macarthur,Sexual Assault,2024,Q4,1
Tuggeranong,Monash,Sexual Assault,2024,Q4,9
Tuggeranong,Oxley,Sexual Assault,2024,Q4,1
Tuggeranong,Richardson,Sexual Assault,2024,Q4,1
Tuggeranong,Theodore,Sexual Assault,2024,Q4,0
Tuggeranong,Wanniassa,Sexual Assault,2024,Q4,3
Tuggeranong,Banks,Property Damage,2024,Q4,3
Tuggeranong,Bonython,Property Damage,2024,Q4,4
Tuggeranong,Calwell,Property Damage,2024,Q4,4
Tuggeranong,Chisholm,Property Damage,2024,Q4,14
Tuggeranong,Conder,Property Damage,2024,Q4,2
Tuggeranong,Fadden,Property Damage,2024,Q4,0
Tuggeranong,Gilmore,Property Damage,2024,Q4,8
Tuggeranong,Gordon,Property Damage,2024,Q4,7
Tuggeranong,Gowrie,Property Damage,2024,Q4,7
Tuggeranong,Greenway,Property Damage,2024,Q4,24
Tuggeranong,Isabella Plains,Property Damage,2024,Q4,2
Tuggeranong,Kambah,Property Damage,2024,Q4,16
Tuggeranong,Macarthur,Property Damage,2024,Q4,0
Tuggeranong,Monash,Property Damage,2024,Q4,9
Tuggeranong,Oxley,Property Damage,2024,Q4,5
Tuggeranong,Richardson,Property Damage,2024,Q4,6
Tuggeranong,Theodore,Property Damage,2024,Q4,3
Tuggeranong,Wanniassa,Property Damage,2024,Q4,15
Tuggeranong,Banks,Other,2024,Q4,5
Tuggeranong,Bonython,Other,2024,Q4,18
Tuggeranong,Calwell,Other,2024,Q4,26
Tuggeranong,Chisholm,Other,2024,Q4,33
Tuggeranong,Conder,Other,2024,Q4,14
Tuggeranong,Fadden,Other,2024,Q4,9
Tuggeranong,Gilmore,Other,2024,Q4,13
Tuggeranong,Gordon,Other,2024,Q4,14
Tuggeranong,Gowrie,Other,2024,Q4,18
Tuggeranong,Greenway,Other,2024,Q4,107
Tuggeranong,Isabella Plains,Other,2024,Q4,19
Tuggeranong,Kambah,Other,2024,Q4,79
Tuggeranong,Macarthur,Other,2024,Q4,0
Tuggeranong,Monash,Other,2024,Q4,28
Tuggeranong,Oxley,Other,2024,Q4,10
Tuggeranong,Richardson,Other,2024,Q4,23
Tuggeranong,Theodore,Other,2024,Q4,9
Tuggeranong,Wanniassa,Other,2024,Q4,21
Tuggeranong,Banks,CINs,2024,Q4,0
Tuggeranong,Bonython,CINs,2024,Q4,0
Tuggeranong,Calwell,CINs,2024,Q4,0
Tuggeranong,Chisholm,CINs,2024,Q4,0
Tuggeranong,Conder,CINs,2024,Q4,0
Tuggeranong,Fadden,CINs,2024,Q4,0
Tuggeranong,Gilmore,CINs,2024,Q4,0
Tuggeranong,Gordon,CINs,2024,Q4,0
Tuggeranong,Gowrie,CINs,2024,Q4,0
Tuggeranong,Greenway,CINs,2024,Q4,0
Tuggeranong,Isabella Plains,CINs,2024,Q4,0
Tuggeranong,Kambah,CINs,2024,Q4,0
Tuggeranong,Macarthur,CINs,2024,Q4,0
Tuggeranong,Monash,CINs,2024,Q4,0
Tuggeranong,Oxley,CINs,2024,Q4,0
Tuggeranong,Richardson,CINs,2024,Q4,0
Tuggeranong,Theodore,CINs,2024,Q4,0
Tuggeranong,Wanniassa,CINs,2024,Q4,0
Other,Hume,Homicide,2024,Q4,0
Other,Hume,Family Violence,2024,Q4,0
Other,Hume,Assault,2024,Q4,15
Other,Hume,Sexual Assault,2024,Q4,0
Other,Hume,Property Damage,2024,Q4,4
Other,Hume,Other,2024,Q4,68
Other,Hume,CINs,2024,Q4,0
Inner South,Parkes & Capital Hill,Assault,2024,Q4,0
Inner South,Parkes & Capital Hill,CINs,2024,Q4,0
Inner South,Parkes & Capital Hill,Family Violence,2024,Q4,0
Inner South,Parkes & Capital Hill,Homicide,2024,Q4,0
Inner South,Parkes & Capital Hill,Other,2024,Q4,24
Inner South,Parkes & Capital Hill,Property Damage,2024,Q4,3
Inner South,Parkes & Capital Hill,Sexual Assault,2024,Q4,1
Belconnen,Aranda,Homicide,2025,Q1,0
Belconnen,Belconnen,Homicide,2025,Q1,0
Belconnen,Bruce,Homicide,2025,Q1,0
Belconnen,Charnwood,Homicide,2025,Q1,0
Belconnen,Cook,Homicide,2025,Q1,0
Belconnen,Dunlop,Homicide,2025,Q1,0
Belconnen,Evatt,Homicide,2025,Q1,0
Belconnen,Florey,Homicide,2025,Q1,0
Belconnen,Flynn,Homicide,2025,Q1,0
Belconnen,Fraser,Homicide,2025,Q1,0
Belconnen,Giralang,Homicide,2025,Q1,0
Belconnen,Hawker,Homicide,2025,Q1,0
Belconnen,Higgins,Homicide,2025,Q1,0
Belconnen,Holt,Homicide,2025,Q1,0
Belconnen,Kaleen,Homicide,2025,Q1,0
Belconnen,Latham,Homicide,2025,Q1,0
Belconnen,Lawson,Homicide,2025,Q1,0
Belconnen,Macgregor,Homicide,2025,Q1,0
Belconnen,Macquarie,Homicide,2025,Q1,0
Belconnen,McKellar,Homicide,2025,Q1,0
Belconnen,Melba,Homicide,2025,Q1,0
Belconnen,Page,Homicide,2025,Q1,0
Belconnen,Scullin,Homicide,2025,Q1,0
Belconnen,Spence,Homicide,2025,Q1,0
Belconnen,Weetangera,Homicide,2025,Q1,0
Belconnen,Aranda,Family Violence,2025,Q1,0
Belconnen,Belconnen,Family Violence,2025,Q1,12
Belconnen,Bruce,Family Violence,2025,Q1,0
Belconnen,Charnwood,Family Violence,2025,Q1,3
Belconnen,Cook,Family Violence,2025,Q1,1
Belconnen,Dunlop,Family Violence,2025,Q1,5
Belconnen,Evatt,Family Violence,2025,Q1,3
Belconnen,Florey,Family Violence,2025,Q1,3
Belconnen,Flynn,Family Violence,2025,Q1,0
Belconnen,Fraser,Family Violence,2025,Q1,1
Belconnen,Giralang,Family Violence,2025,Q1,2
Belconnen,Hawker,Family Violence,2025,Q1,0
Belconnen,Higgins,Family Violence,2025,Q1,4
Belconnen,Holt,Family Violence,2025,Q1,9
Belconnen,Kaleen,Family Violence,2025,Q1,4
Belconnen,Latham,Family Violence,2025,Q1,7
Belconnen,Lawson,Family Violence,2025,Q1,0
Belconnen,Macgregor,Family Violence,2025,Q1,4
Belconnen,Macquarie,Family Violence,2025,Q1,1
Belconnen,McKellar,Family Violence,2025,Q1,2
Belconnen,Melba,Family Violence,2025,Q1,4
Belconnen,Page,Family Violence,2025,Q1,2
Belconnen,Scullin,Family Violence,2025,Q1,3
Belconnen,Spence,Family Violence,2025,Q1,0
Belconnen,Weetangera,Family Violence,2025,Q1,3
Belconnen,Aranda,Assault,2025,Q1,0
Belconnen,Belconnen,Assault,2025,Q1,25
Belconnen,Bruce,Assault,2025,Q1,4
Belconnen,Charnwood,Assault,2025,Q1,1
Belconnen,Cook,Assault,2025,Q1,1
Belconnen,Dunlop,Assault,2025,Q1,4
Belconnen,Evatt,Assault,2025,Q1,1
Belconnen,Florey,Assault,2025,Q1,5
Belconnen,Flynn,Assault,2025,Q1,0
Belconnen,Fraser,Assault,2025,Q1,0
Belconnen,Giralang,Assault,2025,Q1,2
Belconnen,Hawker,Assault,2025,Q1,4
Belconnen,Higgins,Assault,2025,Q1,0
Belconnen,Holt,Assault,2025,Q1,13
Belconnen,Kaleen,Assault,2025,Q1,3
Belconnen,Latham,Assault,2025,Q1,0
Belconnen,Lawson,Assault,2025,Q1,0
Belconnen,Macgregor,Assault,2025,Q1,5
Belconnen,Macquarie,Assault,2025,Q1,2
Belconnen,McKellar,Assault,2025,Q1,2
Belconnen,Melba,Assault,2025,Q1,2
Belconnen,Page,Assault,2025,Q1,0
Belconnen,Scullin,Assault,2025,Q1,4
Belconnen,Spence,Assault,2025,Q1,1
Belconnen,Weetangera,Assault,2025,Q1,0
Belconnen,Aranda,Sexual Assault,2025,Q1,0
Belconnen,Belconnen,Sexual Assault,2025,Q1,9
Belconnen,Bruce,Sexual Assault,2025,Q1,1
Belconnen,Charnwood,Sexual Assault,2025,Q1,2
Belconnen,Cook,Sexual Assault,2025,Q1,1
Belconnen,Dunlop,Sexual Assault,2025,Q1,0
Belconnen,Evatt,Sexual Assault,2025,Q1,0
Belconnen,Florey,Sexual Assault,2025,Q1,0
Belconnen,Flynn,Sexual Assault,2025,Q1,1
Belconnen,Fraser,Sexual Assault,2025,Q1,0
Belconnen,Giralang,Sexual Assault,2025,Q1,0
Belconnen,Hawker,Sexual Assault,2025,Q1,3
Belconnen,Higgins,Sexual Assault,2025,Q1,1
Belconnen,Holt,Sexual Assault,2025,Q1,1
Belconnen,Kaleen,Sexual Assault,2025,Q1,3
Belconnen,Latham,Sexual Assault,2025,Q1,0
Belconnen,Lawson,Sexual Assault,2025,Q1,2
Belconnen,Macgregor,Sexual Assault,2025,Q1,0
Belconnen,Macquarie,Sexual Assault,2025,Q1,0
Belconnen,McKellar,Sexual Assault,2025,Q1,0
Belconnen,Melba,Sexual Assault,2025,Q1,0
Belconnen,Page,Sexual Assault,2025,Q1,1
Belconnen,Scullin,Sexual Assault,2025,Q1,0
Belconnen,Spence,Sexual Assault,2025,Q1,0
Belconnen,Weetangera,Sexual Assault,2025,Q1,0
Belconnen,Aranda,Property Damage,2025,Q1,3
Belconnen,Belconnen,Property Damage,2025,Q1,60
Belconnen,Bruce,Property Damage,2025,Q1,18
Belconnen,Charnwood,Property Damage,2025,Q1,6
Belconnen,Cook,Property Damage,2025,Q1,3
Belconnen,Dunlop,Property Damage,2025,Q1,7
Belconnen,Evatt,Property Damage,2025,Q1,8
Belconnen,Florey,Property Damage,2025,Q1,6
Belconnen,Flynn,Property Damage,2025,Q1,0
Belconnen,Fraser,Property Damage,2025,Q1,0
Belconnen,Giralang,Property Damage,2025,Q1,2
Belconnen,Hawker,Property Damage,2025,Q1,11
Belconnen,Higgins,Property Damage,2025,Q1,2
Belconnen,Holt,Property Damage,2025,Q1,12
Belconnen,Kaleen,Property Damage,2025,Q1,13
Belconnen,Latham,Property Damage,2025,Q1,2
Belconnen,Lawson,Property Damage,2025,Q1,5
Belconnen,Macgregor,Property Damage,2025,Q1,8
Belconnen,Macquarie,Property Damage,2025,Q1,8
Belconnen,McKellar,Property Damage,2025,Q1,2
Belconnen,Melba,Property Damage,2025,Q1,7
Belconnen,Page,Property Damage,2025,Q1,3
Belconnen,Scullin,Property Damage,2025,Q1,5
Belconnen,Spence,Property Damage,2025,Q1,4
Belconnen,Weetangera,Property Damage,2025,Q1,3
Belconnen,Aranda,Other,2025,Q1,12
Belconnen,Belconnen,Other,2025,Q1,97
Belconnen,Bruce,Other,2025,Q1,24
Belconnen,Charnwood,Other,2025,Q1,14
Belconnen,Cook,Other,2025,Q1,15
Belconnen,Dunlop,Other,2025,Q1,19
Belconnen,Evatt,Other,2025,Q1,7
Belconnen,Florey,Other,2025,Q1,27
Belconnen,Flynn,Other,2025,Q1,4
Belconnen,Fraser,Other,2025,Q1,5
Belconnen,Giralang,Other,2025,Q1,14
Belconnen,Hawker,Other,2025,Q1,36
Belconnen,Higgins,Other,2025,Q1,11
Belconnen,Holt,Other,2025,Q1,25
Belconnen,Kaleen,Other,2025,Q1,28
Belconnen,Latham,Other,2025,Q1,4
Belconnen,Lawson,Other,2025,Q1,3
Belconnen,Macgregor,Other,2025,Q1,14
Belconnen,Macquarie,Other,2025,Q1,8
Belconnen,McKellar,Other,2025,Q1,4
Belconnen,Melba,Other,2025,Q1,4
Belconnen,Page,Other,2025,Q1,11
Belconnen,Scullin,Other,2025,Q1,4
Belconnen,Spence,Other,2025,Q1,3
Belconnen,Weetangera,Other,2025,Q1,10
Belconnen,Aranda,CINs,2025,Q1,0
Belconnen,Belconnen,CINs,2025,Q1,0
Belconnen,Bruce,CINs,2025,Q1,0
Belconnen,Charnwood,CINs,2025,Q1,0
Belconnen,Cook,CINs,2025,Q1,0
Belconnen,Dunlop,CINs,2025,Q1,0
Belconnen,Evatt,CINs,2025,Q1,0
Belconnen,Florey,CINs,2025,Q1,0
Belconnen,Flynn,CINs,2025,Q1,0
Belconnen,Fraser,CINs,2025,Q1,0
Belconnen,Giralang,CINs,2025,Q1,0
Belconnen,Hawker,CINs,2025,Q1,0
Belconnen,Higgins,CINs,2025,Q1,0
Belconnen,Holt,CINs,2025,Q1,0
Belconnen,Kaleen,CINs,2025,Q1,0
Belconnen,Latham,CINs,2025,Q1,0
Belconnen,Lawson,CINs,2025,Q1,0
Belconnen,Macgregor,CINs,2025,Q1,1
Belconnen,Macquarie,CINs,2025,Q1,0
Belconnen,McKellar,CINs,2025,Q1,0
Belconnen,Melba,CINs,2025,Q1,0
Belconnen,Page,CINs,2025,Q1,0
Belconnen,Scullin,CINs,2025,Q1,0
Belconnen,Spence,CINs,2025,Q1,0
Belconnen,Weetangera,CINs,2025,Q1,0
Gungahlin,Amaroo,Homicide,2025,Q1,0
Gungahlin,Bonner,Homicide,2025,Q1,0
Gungahlin,Casey,Homicide,2025,Q1,0
Gungahlin,Crace,Homicide,2025,Q1,0
Gungahlin,Forde,Homicide,2025,Q1,0
Gungahlin,Franklin,Homicide,2025,Q1,0
Gungahlin,Gungahlin,Homicide,2025,Q1,0
Gungahlin,Hall,Homicide,2025,Q1,0
Gungahlin,Harrison,Homicide,2025,Q1,0
Gungahlin,Kenny,Homicide,2025,Q1,0
Gungahlin,Mitchell,Homicide,2025,Q1,0
Gungahlin,Ngunnawal,Homicide,2025,Q1,0
Gungahlin,Nicholls,Homicide,2025,Q1,1
Gungahlin,Palmerston,Homicide,2025,Q1,0
Gungahlin,Amaroo,Family Violence,2025,Q1,0
Gungahlin,Bonner,Family Violence,2025,Q1,9
Gungahlin,Casey,Family Violence,2025,Q1,1
Gungahlin,Crace,Family Violence,2025,Q1,3
Gungahlin,Forde,Family Violence,2025,Q1,2
Gungahlin,Franklin,Family Violence,2025,Q1,2
Gungahlin,Gungahlin,Family Violence,2025,Q1,18
Gungahlin,Hall,Family Violence,2025,Q1,0
Gungahlin,Harrison,Family Violence,2025,Q1,5
Gungahlin,Kenny,Family Violence,2025,Q1,0
Gungahlin,Mitchell,Family Violence,2025,Q1,1
Gungahlin,Ngunnawal,Family Violence,2025,Q1,10
Gungahlin,Nicholls,Family Violence,2025,Q1,2
Gungahlin,Palmerston,Family Violence,2025,Q1,5
Gungahlin,Amaroo,Assault,2025,Q1,1
Gungahlin,Bonner,Assault,2025,Q1,4
Gungahlin,Casey,Assault,2025,Q1,2
Gungahlin,Crace,Assault,2025,Q1,0
Gungahlin,Forde,Assault,2025,Q1,1
Gungahlin,Franklin,Assault,2025,Q1,4
Gungahlin,Gungahlin,Assault,2025,Q1,16
Gungahlin,Hall,Assault,2025,Q1,0
Gungahlin,Harrison,Assault,2025,Q1,0
Gungahlin,Kenny,Assault,2025,Q1,2
Gungahlin,Mitchell,Assault,2025,Q1,2
Gungahlin,Ngunnawal,Assault,2025,Q1,1
Gungahlin,Nicholls,Assault,2025,Q1,8
Gungahlin,Palmerston,Assault,2025,Q1,2
Gungahlin,Amaroo,Sexual Assault,2025,Q1,0
Gungahlin,Bonner,Sexual Assault,2025,Q1,1
Gungahlin,Casey,Sexual Assault,2025,Q1,2
Gungahlin,Crace,Sexual Assault,2025,Q1,0
Gungahlin,Forde,Sexual Assault,2025,Q1,0
Gungahlin,Franklin,Sexual Assault,2025,Q1,2
Gungahlin,Gungahlin,Sexual Assault,2025,Q1,13
Gungahlin,Hall,Sexual Assault,2025,Q1,0
Gungahlin,Harrison,Sexual Assault,2025,Q1,1
Gungahlin,Kenny,Sexual Assault,2025,Q1,1
Gungahlin,Mitchell,Sexual Assault,2025,Q1,0
Gungahlin,Ngunnawal,Sexual Assault,2025,Q1,2
Gungahlin,Nicholls,Sexual Assault,2025,Q1,1
Gungahlin,Palmerston,Sexual Assault,2025,Q1,0
Gungahlin,Amaroo,Property Damage,2025,Q1,4
Gungahlin,Bonner,Property Damage,2025,Q1,7
Gungahlin,Casey,Property Damage,2025,Q1,3
Gungahlin,Crace,Property Damage,2025,Q1,4
Gungahlin,Forde,Property Damage,2025,Q1,0
Gungahlin,Franklin,Property Damage,2025,Q1,2
Gungahlin,Gungahlin,Property Damage,2025,Q1,28
Gungahlin,Hall,Property Damage,2025,Q1,1
Gungahlin,Harrison,Property Damage,2025,Q1,3
Gungahlin,Kenny,Property Damage,2025,Q1,1
Gungahlin,Mitchell,Property Damage,2025,Q1,4
Gungahlin,Ngunnawal,Property Damage,2025,Q1,12
Gungahlin,Nicholls,Property Damage,2025,Q1,6
Gungahlin,Palmerston,Property Damage,2025,Q1,5
Gungahlin,Amaroo,Other,2025,Q1,26
Gungahlin,Bonner,Other,2025,Q1,19
Gungahlin,Casey,Other,2025,Q1,12
Gungahlin,Crace,Other,2025,Q1,14
Gungahlin,Forde,Other,2025,Q1,1
Gungahlin,Franklin,Other,2025,Q1,19
Gungahlin,Gungahlin,Other,2025,Q1,98
Gungahlin,Hall,Other,2025,Q1,1
Gungahlin,Harrison,Other,2025,Q1,14
Gungahlin,Kenny,Other,2025,Q1,7
Gungahlin,Mitchell,Other,2025,Q1,17
Gungahlin,Ngunnawal,Other,2025,Q1,20
Gungahlin,Nicholls,Other,2025,Q1,25
